student_id,full_name,governorate,district,lat,lng,gender,status
NNV001770,Fatima Mustafa Al-Zubaidi,Nineveh,Sheikhan,36.67346,43.41511,F,active
NNV001771,Sara Karrar Al-Shammari,Nineveh,Hamdaniya,36.24847,43.39274,F,active
NNV001772,Noor Hussein Al-Khafaji,Nineveh,Hamdaniya,36.22512,43.39848,F,active
NNV001773,Hawraa Ali Al-Baghdadi,Nineveh,Sinjar,36.31953,41.8449,F,active
NNV001774,Hawraa Yusuf Al-Baghdadi,Nineveh,Hamdaniya,36.24648,43.37336,F,active
NNV001775,Hussein Mustafa Al-Jubouri,Nineveh,Mosul Right Bank,36.3296,43.13669,M,active
NNV001776,Dina Mohammed Al-Baghdadi,Nineveh,Sinjar,36.28726,41.88065,F,active
NNV001777,Dina Ahmed Al-Tamimi,Nineveh,Sheikhan,36.70703,43.37383,F,active
NNV001778,Hawraa Hussein Al-Rubaie,Nineveh,Sinjar,36.30937,41.88387,F,active
NNV001779,Mustafa Mohammed Al-Jubouri,Nineveh,Mosul Left Bank,36.36054,43.177,M,active
NNV001780,Layla Mohammed Al-Jubouri,Nineveh,Hamdaniya,36.23578,43.38427,F,active
NNV001781,Sara Karrar Al-Azzawi,Nineveh,Mosul Left Bank,36.38303,43.13348,F,active
NNV001782,Rania Ahmed Al-Shammari,Nineveh,Mosul Left Bank,36.34712,43.14665,F,active
NNV001783,Yusuf Yusuf Al-Mosuli,Nineveh,Mosul Left Bank,36.37027,43.15177,M,active
NNV001784,Omar Mustafa Al-Baghdadi,Nineveh,Hamdaniya,36.27825,43.33724,M,active
NNV001785,Zainab Ahmed Al-Zubaidi,Nineveh,Sheikhan,36.68575,43.3675,F,active
NNV001786,Ali Zaid Al-Hamdani,Nineveh,Mosul Left Bank,36.30719,43.15673,M,active
NNV001787,Mohammed Hussein Al-Obaidi,Nineveh,Tal Afar,36.3849,42.43524,M,active
NNV001788,Noor Zaid Al-Mosuli,Nineveh,Sheikhan,36.64927,43.35178,F,active
NNV001789,Noor Zaid Al-Dulaimi,Nineveh,Tal Afar,36.36785,42.47869,F,active
NNV001790,Noor Zaid Al-Hamdani,Nineveh,Sheikhan,36.72455,43.37657,F,active
NNV001791,Hussein Zaid Al-Baghdadi,Nineveh,Mosul Right Bank,36.36168,43.13915,M,active
NNV001792,Fatima Ali Al-Rubaie,Nineveh,Sinjar,36.32537,41.84624,F,active
NNV001793,Zainab Ahmed Al-Baghdadi,Nineveh,Mosul Right Bank,36.3594,43.11769,F,active
NNV001794,Karrar Hussein Al-Tamimi,Nineveh,Tal Afar,36.37999,42.43382,M,active
NNV001795,Sara Ali Al-Hamdani,Nineveh,Mosul Left Bank,36.38428,43.15875,F,active
NNV001796,Karrar Karrar Al-Janabi,Nineveh,Tal Afar,36.36445,42.40225,M,active
NNV001797,Sara Mohammed Al-Tamimi,Nineveh,Mosul Left Bank,36.35139,43.14007,F,active
NNV001798,Dina Hussein Al-Tamimi,Nineveh,Sinjar,36.33515,41.87377,F,active
NNV001799,Fatima Ali Al-Hamdani,Nineveh,Tal Afar,36.34833,42.43174,F,active
NNV001800,Mohammed Mustafa Al-Zubaidi,Nineveh,Mosul Left Bank,36.34803,43.13736,M,active
NNV001801,Hawraa Karrar Al-Jubouri,Nineveh,Mosul Left Bank,36.32978,43.15482,F,active
NNV001802,Karrar Omar Al-Obaidi,Nineveh,Tal Afar,36.28931,42.48093,M,active
NNV001803,Ali Mohammed Al-Hamdani,Nineveh,Mosul Left Bank,36.34349,43.13825,M,active
NNV001804,Yusuf Omar Al-Shammari,Nineveh,Sinjar,36.29141,41.89488,M,active
NNV001805,Zainab Karrar Al-Mosuli,Nineveh,Sheikhan,36.73043,43.35489,F,active
NNV001806,Maryam Mohammed Al-Khafaji,Nineveh,Sheikhan,36.67426,43.33009,F,active
NNV001807,Yusuf Mustafa Al-Shammari,Nineveh,Hamdaniya,36.24185,43.42549,M,active
NNV001808,Ahmed Mohammed Al-Dulaimi,Nineveh,Sinjar,36.30219,41.89086,M,active
NNV001809,Mustafa Zaid Al-Shammari,Nineveh,Hamdaniya,36.24532,43.37547,M,active
NNV001810,Karrar Omar Al-Obaidi,Nineveh,Tal Afar,36.38018,42.43003,M,active
NNV001811,Omar Yusuf Al-Janabi,Nineveh,Sinjar,36.34143,41.86168,M,active
NNV001812,Fatima Hassan Al-Azzawi,Nineveh,Tal Afar,36.34283,42.47476,F,active
NNV001813,Omar Hussein Al-Basri,Nineveh,Sinjar,36.31967,41.85741,M,active
NNV001814,Karrar Ali Al-Khafaji,Nineveh,Mosul Right Bank,36.33796,43.089,M,active
NNV001815,Layla Yusuf Al-Jubouri,Nineveh,Sheikhan,36.72108,43.36662,F,active
NNV001816,Zaid Karrar Al-Shammari,Nineveh,Mosul Right Bank,36.35354,43.07598,M,active
NNV001817,Hawraa Mohammed Al-Rubaie,Nineveh,Mosul Right Bank,36.30811,43.0713,F,active
NNV001818,Aya Mohammed Al-Tamimi,Nineveh,Mosul Left Bank,36.39449,43.148,F,active
NNV001819,Fatima Yusuf Al-Hamdani,Nineveh,Tal Afar,36.37349,42.36038,F,active
NNV001820,Maryam Ahmed Al-Saadi,Nineveh,Hamdaniya,36.27902,43.33385,F,active
NNV001821,Fatima Yusuf Al-Janabi,Nineveh,Hamdaniya,36.27046,43.3877,F,active
NNV001822,Aya Ali Al-Baghdadi,Nineveh,Hamdaniya,36.24943,43.33877,F,active
NNV001823,Hussein Mohammed Al-Basri,Nineveh,Mosul Right Bank,36.33659,43.12241,M,active
NNV001824,Dina Mohammed Al-Azzawi,Nineveh,Mosul Left Bank,36.375,43.15202,F,active
NNV001825,Ali Karrar Al-Basri,Nineveh,Mosul Right Bank,36.36645,43.0898,M,active
NNV001826,Karrar Yusuf Al-Hamdani,Nineveh,Hamdaniya,36.29304,43.29981,M,active
NNV001827,Noor Omar Al-Basri,Nineveh,Sinjar,36.3507,41.88212,F,active
NNV001828,Hassan Yusuf Al-Zubaidi,Nineveh,Sheikhan,36.66913,43.34871,M,active
NNV001829,Yusuf Ahmed Al-Obaidi,Nineveh,Mosul Left Bank,36.40622,43.17602,M,active
NNV001830,Karrar Hussein Al-Jubouri,Nineveh,Tal Afar,36.35897,42.44487,M,active
NNV001831,Zainab Hussein Al-Obaidi,Nineveh,Tal Afar,36.37417,42.45539,F,active
NNV001832,Hawraa Ahmed Al-Zubaidi,Nineveh,Mosul Right Bank,36.33014,43.107,F,active
NNV001833,Hawraa Hussein Al-Janabi,Nineveh,Hamdaniya,36.29051,43.37922,F,active
NNV001834,Fatima Ahmed Al-Janabi,Nineveh,Sinjar,36.32228,41.86776,F,active
NNV001835,Fatima Hussein Al-Janabi,Nineveh,Mosul Right Bank,36.33506,43.1029,F,active
NNV001836,Omar Hussein Al-Khafaji,Nineveh,Sinjar,36.29982,41.87748,M,active
NNV001837,Maryam Karrar Al-Basri,Nineveh,Tal Afar,36.39624,42.4488,F,active
NNV001838,Rania Ali Al-Obaidi,Nineveh,Mosul Left Bank,36.36124,43.1575,F,active
NNV001839,Yusuf Mustafa Al-Shammari,Nineveh,Sinjar,36.27732,41.83309,M,active
NNV001840,Zaid Hassan Al-Baghdadi,Nineveh,Sinjar,36.32094,41.89858,M,active
NNV001841,Ahmed Zaid Al-Mosuli,Nineveh,Mosul Left Bank,36.34765,43.17932,M,active
NNV001842,Fatima Omar Al-Dulaimi,Nineveh,Sinjar,36.30572,41.80934,F,active
NNV001843,Layla Mohammed Al-Saadi,Nineveh,Mosul Right Bank,36.34972,43.08111,F,active
NNV001844,Layla Zaid Al-Hamdani,Nineveh,Mosul Left Bank,36.36093,43.17265,F,active
NNV001845,Hassan Hassan Al-Rubaie,Nineveh,Tal Afar,36.4166,42.44859,M,active
NNV001846,Noor Mohammed Al-Janabi,Nineveh,Sheikhan,36.70295,43.35746,F,active
NNV001847,Hawraa Zaid Al-Hamdani,Nineveh,Mosul Left Bank,36.37651,43.17629,F,active
NNV001848,Ahmed Hassan Al-Jubouri,Nineveh,Mosul Left Bank,36.36652,43.17986,M,active
NNV001849,Maryam Mustafa Al-Hamdani,Nineveh,Hamdaniya,36.25907,43.34792,F,active
NNV001850,Hassan Mohammed Al-Baghdadi,Nineveh,Mosul Right Bank,36.33793,43.13912,M,active
NNV001851,Noor Hassan Al-Hamdani,Nineveh,Mosul Right Bank,36.28796,43.08483,F,active
NNV001852,Hawraa Zaid Al-Shammari,Nineveh,Mosul Right Bank,36.35255,43.05666,F,active
NNV001853,Sara Karrar Al-Azzawi,Nineveh,Tal Afar,36.3757,42.45689,F,active
NNV001854,Hussein Omar Al-Zubaidi,Nineveh,Mosul Left Bank,36.37997,43.13984,M,active
NNV001855,Maryam Hussein Al-Jubouri,Nineveh,Mosul Right Bank,36.38022,43.11011,F,active
NNV001856,Ahmed Yusuf Al-Obaidi,Nineveh,Sinjar,36.30013,41.84447,M,active
NNV001857,Maryam Ahmed Al-Shammari,Nineveh,Mosul Left Bank,36.38918,43.1466,F,active
NNV001858,Sara Hassan Al-Shammari,Nineveh,Mosul Left Bank,36.36873,43.15013,F,active
NNV001859,Maryam Mustafa Al-Dulaimi,Nineveh,Mosul Left Bank,36.40763,43.13399,F,active
NNV001860,Mohammed Mohammed Al-Mosuli,Nineveh,Sinjar,36.28109,41.82694,M,active
NNV001861,Zainab Omar Al-Baghdadi,Nineveh,Sinjar,36.31139,41.89353,F,active
NNV001862,Zainab Mustafa Al-Baghdadi,Nineveh,Mosul Right Bank,36.30968,43.0815,F,active
NNV001863,Zaid Mustafa Al-Saadi,Nineveh,Mosul Left Bank,36.36312,43.1475,M,active
NNV001864,Layla Ahmed Al-Zubaidi,Nineveh,Sheikhan,36.69815,43.36193,F,active
NNV001865,Sara Hussein Al-Mosuli,Nineveh,Sinjar,36.34081,41.89544,F,active
NNV001866,Omar Hassan Al-Saadi,Nineveh,Mosul Left Bank,36.35306,43.15535,M,active
NNV001867,Yusuf Karrar Al-Obaidi,Nineveh,Hamdaniya,36.30726,43.37233,M,active
NNV001868,Fatima Karrar Al-Tamimi,Nineveh,Tal Afar,36.34431,42.4477,F,active
NNV001869,Maryam Karrar Al-Obaidi,Nineveh,Sheikhan,36.68739,43.35782,F,active
NNV001870,Mustafa Mohammed Al-Zubaidi,Nineveh,Mosul Left Bank,36.34111,43.15743,M,active
NNV001871,Mustafa Omar Al-Khafaji,Nineveh,Mosul Left Bank,36.32164,43.14559,M,active
NNV001872,Hussein Ali Al-Saadi,Nineveh,Sheikhan,36.70518,43.3629,M,active
NNV001873,Maryam Hassan Al-Shammari,Nineveh,Sheikhan,36.73549,43.34966,F,active
NNV001874,Fatima Hussein Al-Obaidi,Nineveh,Tal Afar,36.35412,42.46272,F,active
NNV001875,Sara Zaid Al-Tamimi,Nineveh,Mosul Right Bank,36.31887,43.08793,F,active
NNV001876,Hawraa Mustafa Al-Azzawi,Nineveh,Sheikhan,36.68245,43.37206,F,active
NNV001877,Hussein Ahmed Al-Obaidi,Nineveh,Sheikhan,36.69622,43.38365,M,active
NNV001878,Fatima Karrar Al-Tamimi,Nineveh,Mosul Left Bank,36.36806,43.18355,F,active
NNV001879,Dina Mustafa Al-Basri,Nineveh,Sheikhan,36.68192,43.34841,F,active
NNV001880,Mustafa Zaid Al-Zubaidi,Nineveh,Sinjar,36.3145,41.88056,M,active
NNV001881,Ali Hassan Al-Janabi,Nineveh,Mosul Right Bank,36.30436,43.08621,M,active
NNV001882,Aya Hussein Al-Dulaimi,Nineveh,Sheikhan,36.6809,43.36509,F,active
NNV001883,Noor Zaid Al-Dulaimi,Nineveh,Mosul Right Bank,36.34767,43.11628,F,active
NNV001884,Layla Hassan Al-Jubouri,Nineveh,Mosul Right Bank,36.33719,43.12218,F,active
NNV001885,Omar Mustafa Al-Obaidi,Nineveh,Mosul Right Bank,36.30878,43.08246,M,active
NNV001886,Mohammed Karrar Al-Jubouri,Nineveh,Mosul Right Bank,36.31296,43.09127,M,active
NNV001887,Layla Karrar Al-Saadi,Nineveh,Mosul Right Bank,36.33886,43.10604,F,active
NNV001888,Omar Mustafa Al-Tamimi,Nineveh,Tal Afar,36.37174,42.46448,M,active
NNV001889,Karrar Karrar Al-Obaidi,Nineveh,Sinjar,36.31119,41.87068,M,active
NNV001890,Fatima Zaid Al-Janabi,Nineveh,Mosul Right Bank,36.35128,43.07907,F,active
NNV001891,Ahmed Karrar Al-Zubaidi,Nineveh,Hamdaniya,36.24655,43.37554,M,active
NNV001892,Rania Hussein Al-Baghdadi,Nineveh,Mosul Right Bank,36.31745,43.11765,F,active
NNV001893,Fatima Ahmed Al-Jubouri,Nineveh,Tal Afar,36.36995,42.46041,F,active
NNV001894,Mohammed Karrar Al-Janabi,Nineveh,Tal Afar,36.40199,42.4462,M,active
NNV001895,Noor Omar Al-Zubaidi,Nineveh,Mosul Left Bank,36.40095,43.12117,F,active
NNV001896,Mohammed Mohammed Al-Baghdadi,Nineveh,Sinjar,36.31085,41.83601,M,active
NNV001897,Maryam Omar Al-Dulaimi,Nineveh,Sinjar,36.30884,41.85645,F,active
NNV001898,Mustafa Ali Al-Tamimi,Nineveh,Mosul Left Bank,36.3525,43.17176,M,active
NNV001899,Zainab Ahmed Al-Basri,Nineveh,Mosul Left Bank,36.33184,43.1495,F,active
NNV001900,Hussein Hussein Al-Jubouri,Nineveh,Mosul Right Bank,36.32104,43.15091,M,active
NNV001901,Mustafa Hussein Al-Shammari,Nineveh,Sheikhan,36.69138,43.33752,M,active
NNV001902,Mustafa Karrar Al-Zubaidi,Nineveh,Sheikhan,36.66034,43.37095,M,active
NNV001903,Rania Yusuf Al-Jubouri,Nineveh,Hamdaniya,36.2566,43.41361,F,active
NNV001904,Dina Karrar Al-Hamdani,Nineveh,Sinjar,36.31863,41.87906,F,active
NNV001905,Sara Mohammed Al-Khafaji,Nineveh,Tal Afar,36.40403,42.39444,F,active
NNV001906,Fatima Zaid Al-Baghdadi,Nineveh,Sheikhan,36.68435,43.34299,F,active
NNV001907,Rania Zaid Al-Baghdadi,Nineveh,Hamdaniya,36.27845,43.39428,F,active
NNV001908,Mustafa Ahmed Al-Zubaidi,Nineveh,Mosul Left Bank,36.36687,43.18266,M,active
NNV001909,Ali Hussein Al-Shammari,Nineveh,Hamdaniya,36.24108,43.32631,M,active
NNV001910,Rania Mustafa Al-Zubaidi,Nineveh,Tal Afar,36.39319,42.4743,F,active
NNV001911,Maryam Zaid Al-Tamimi,Nineveh,Mosul Left Bank,36.37562,43.17546,F,active
NNV001912,Ahmed Yusuf Al-Tamimi,Nineveh,Hamdaniya,36.31131,43.40219,M,active
NNV001913,Yusuf Mohammed Al-Azzawi,Nineveh,Mosul Right Bank,36.30636,43.07257,M,active
NNV001914,Layla Hassan Al-Hamdani,Nineveh,Mosul Right Bank,36.32878,43.06591,F,active
NNV001915,Mustafa Yusuf Al-Saadi,Nineveh,Mosul Left Bank,36.36773,43.09874,M,active
NNV001916,Dina Hassan Al-Obaidi,Nineveh,Hamdaniya,36.25692,43.41969,F,active
NNV001917,Zaid Yusuf Al-Baghdadi,Nineveh,Tal Afar,36.34169,42.4733,M,active
NNV001918,Yusuf Mohammed Al-Obaidi,Nineveh,Tal Afar,36.36311,42.42188,M,active
NNV001919,Ali Omar Al-Khafaji,Nineveh,Tal Afar,36.38998,42.41983,M,active
NNV001920,Zainab Hassan Al-Jubouri,Nineveh,Hamdaniya,36.28338,43.33441,F,active
NNV001921,Fatima Hussein Al-Zubaidi,Nineveh,Mosul Left Bank,36.36337,43.12696,F,active
NNV001922,Rania Yusuf Al-Khafaji,Nineveh,Mosul Left Bank,36.31999,43.15132,F,active
NNV001923,Karrar Mustafa Al-Jubouri,Nineveh,Sheikhan,36.68652,43.37216,M,active
NNV001924,Fatima Ahmed Al-Janabi,Nineveh,Tal Afar,36.41313,42.43096,F,active
NNV001925,Zainab Ali Al-Dulaimi,Nineveh,Mosul Left Bank,36.38628,43.17958,F,active
NNV001926,Mustafa Mohammed Al-Rubaie,Nineveh,Hamdaniya,36.24543,43.3827,M,active
NNV001927,Layla Hassan Al-Mosuli,Nineveh,Mosul Right Bank,36.33765,43.13668,F,active
NNV001928,Ali Mohammed Al-Obaidi,Nineveh,Sheikhan,36.69964,43.32698,M,active
NNV001929,Hussein Yusuf Al-Jubouri,Nineveh,Tal Afar,36.41098,42.44723,M,active
NNV001930,Karrar Hussein Al-Jubouri,Nineveh,Tal Afar,36.34019,42.47386,M,active
NNV001931,Mustafa Omar Al-Zubaidi,Nineveh,Mosul Right Bank,36.32916,43.1176,M,active
NNV001932,Noor Mohammed Al-Basri,Nineveh,Sinjar,36.30123,41.85406,F,active
NNV001933,Zainab Mohammed Al-Saadi,Nineveh,Tal Afar,36.40891,42.44636,F,active
NNV001934,Sara Hussein Al-Basri,Nineveh,Hamdaniya,36.28906,43.34781,F,active
NNV001935,Zaid Hussein Al-Azzawi,Nineveh,Sinjar,36.31312,41.87314,M,active
NNV001936,Hassan Hussein Al-Hamdani,Nineveh,Tal Afar,36.38174,42.46599,M,active
NNV001937,Zainab Hussein Al-Khafaji,Nineveh,Mosul Left Bank,36.38938,43.14402,F,active
NNV001938,Mustafa Karrar Al-Rubaie,Nineveh,Tal Afar,36.43501,42.46891,M,active
NNV001939,Mohammed Hassan Al-Baghdadi,Nineveh,Sheikhan,36.70982,43.36489,M,active
NNV001940,Fatima Yusuf Al-Tamimi,Nineveh,Sheikhan,36.65848,43.39212,F,active
NNV001941,Mohammed Hassan Al-Tamimi,Nineveh,Mosul Left Bank,36.34592,43.18192,M,active
NNV001942,Noor Ahmed Al-Rubaie,Nineveh,Tal Afar,36.36125,42.41204,F,active
NNV001943,Ali Zaid Al-Saadi,Nineveh,Mosul Right Bank,36.34698,43.10368,M,active
NNV001944,Layla Zaid Al-Shammari,Nineveh,Mosul Left Bank,36.39116,43.14685,F,active
NNV001945,Fatima Zaid Al-Zubaidi,Nineveh,Mosul Right Bank,36.30462,43.10461,F,active
NNV001946,Yusuf Hussein Al-Azzawi,Nineveh,Hamdaniya,36.22571,43.36978,M,active
NNV001947,Layla Yusuf Al-Dulaimi,Nineveh,Tal Afar,36.36891,42.47375,F,active
NNV001948,Hussein Yusuf Al-Shammari,Nineveh,Sinjar,36.35161,41.85558,M,active
NNV001949,Hassan Karrar Al-Azzawi,Nineveh,Mosul Right Bank,36.30816,43.10289,M,active
NNV001950,Layla Omar Al-Zubaidi,Nineveh,Mosul Left Bank,36.31368,43.13267,F,active
NNV001951,Hawraa Omar Al-Janabi,Nineveh,Sinjar,36.27425,41.84403,F,active
NNV001952,Fatima Mohammed Al-Mosuli,Nineveh,Sheikhan,36.62188,43.41066,F,active
NNV001953,Mohammed Yusuf Al-Hamdani,Nineveh,Sheikhan,36.66701,43.34002,M,active
NNV001954,Noor Ahmed Al-Azzawi,Nineveh,Sinjar,36.33114,41.85443,F,active
NNV001955,Layla Ahmed Al-Tamimi,Nineveh,Mosul Right Bank,36.31241,43.09632,F,active
NNV001956,Hussein Yusuf Al-Jubouri,Nineveh,Mosul Left Bank,36.32724,43.15768,M,active
NNV001957,Maryam Ali Al-Dulaimi,Nineveh,Mosul Left Bank,36.34286,43.11571,F,active
NNV001958,Hawraa Karrar Al-Basri,Nineveh,Tal Afar,36.38018,42.47999,F,active
NNV001959,Mohammed Karrar Al-Mosuli,Nineveh,Sinjar,36.33732,41.87959,M,active
NNV001960,Layla Omar Al-Baghdadi,Nineveh,Mosul Left Bank,36.37076,43.13353,F,active
NNV001961,Dina Yusuf Al-Azzawi,Nineveh,Tal Afar,36.37561,42.45032,F,active
NNV001962,Mustafa Hussein Al-Hamdani,Nineveh,Tal Afar,36.38736,42.41888,M,active
NNV001963,Mohammed Karrar Al-Azzawi,Nineveh,Sheikhan,36.65199,43.36623,M,active
NNV001964,Mohammed Mustafa Al-Hamdani,Nineveh,Mosul Left Bank,36.38057,43.15804,M,active
NNV001965,Zainab Hussein Al-Janabi,Nineveh,Mosul Left Bank,36.35356,43.149,F,active
NNV001966,Omar Mustafa Al-Saadi,Nineveh,Tal Afar,36.37269,42.45126,M,active
NNV001967,Aya Ali Al-Zubaidi,Nineveh,Mosul Left Bank,36.3463,43.15157,F,active
NNV001968,Mustafa Mustafa Al-Janabi,Nineveh,Mosul Right Bank,36.33727,43.10644,M,active
NNV001969,Fatima Ali Al-Dulaimi,Nineveh,Mosul Left Bank,36.39129,43.14903,F,active
NNV001970,Dina Karrar Al-Hamdani,Nineveh,Mosul Left Bank,36.31199,43.14788,F,active
NNV001971,Fatima Mustafa Al-Dulaimi,Nineveh,Sheikhan,36.66916,43.35637,F,active
NNV001972,Dina Ali Al-Baghdadi,Nineveh,Mosul Left Bank,36.33866,43.16405,F,active
NNV001973,Hussein Mohammed Al-Jubouri,Nineveh,Hamdaniya,36.2849,43.39998,M,active
NNV001974,Zainab Zaid Al-Khafaji,Nineveh,Mosul Left Bank,36.38072,43.18845,F,active
NNV001975,Karrar Hussein Al-Dulaimi,Nineveh,Hamdaniya,36.24174,43.36853,M,active
NNV001976,Noor Hussein Al-Zubaidi,Nineveh,Sinjar,36.31616,41.83839,F,active
NNV001977,Zaid Ahmed Al-Baghdadi,Nineveh,Hamdaniya,36.29334,43.37371,M,active
NNV001978,Aya Yusuf Al-Rubaie,Nineveh,Mosul Left Bank,36.37849,43.14383,F,active
NNV001979,Karrar Omar Al-Janabi,Nineveh,Mosul Right Bank,36.34421,43.11424,M,active
NNV001980,Sara Omar Al-Jubouri,Nineveh,Hamdaniya,36.27115,43.40669,F,active
NNV001981,Aya Mohammed Al-Zubaidi,Nineveh,Hamdaniya,36.28209,43.44242,F,active
NNV001982,Yusuf Mustafa Al-Hamdani,Nineveh,Mosul Left Bank,36.34075,43.14265,M,active
NNV001983,Fatima Mohammed Al-Saadi,Nineveh,Mosul Right Bank,36.34138,43.08391,F,active
NNV001984,Hawraa Omar Al-Dulaimi,Nineveh,Hamdaniya,36.31002,43.41372,F,active
NNV001985,Maryam Zaid Al-Mosuli,Nineveh,Mosul Left Bank,36.35588,43.13949,F,active
NNV001986,Mohammed Zaid Al-Mosuli,Nineveh,Mosul Left Bank,36.33339,43.13133,M,active
NNV001987,Mohammed Omar Al-Shammari,Nineveh,Mosul Left Bank,36.37338,43.15772,M,active
NNV001988,Layla Yusuf Al-Dulaimi,Nineveh,Sheikhan,36.67366,43.34114,F,active
NNV001989,Sara Omar Al-Shammari,Nineveh,Mosul Left Bank,36.35975,43.14552,F,active
NNV001990,Hassan Omar Al-Basri,Nineveh,Tal Afar,36.42123,42.45158,M,active
NNV001991,Aya Ahmed Al-Dulaimi,Nineveh,Tal Afar,36.37979,42.43783,F,active
NNV001992,Layla Yusuf Al-Rubaie,Nineveh,Sinjar,36.29713,41.84785,F,active
NNV001993,Ahmed Mohammed Al-Rubaie,Nineveh,Tal Afar,36.36077,42.42575,M,active
NNV001994,Hussein Zaid Al-Hamdani,Nineveh,Hamdaniya,36.30597,43.34538,M,active
NNV001995,Karrar Mohammed Al-Jubouri,Nineveh,Mosul Left Bank,36.34915,43.14036,M,active
NNV001996,Rania Hassan Al-Basri,Nineveh,Tal Afar,36.34191,42.45559,F,active
NNV001997,Zaid Ahmed Al-Janabi,Nineveh,Mosul Left Bank,36.39226,43.15176,M,active
NNV001998,Ahmed Mustafa Al-Obaidi,Nineveh,Sheikhan,36.71271,43.36776,M,active
NNV001999,Sara Ali Al-Mosuli,Nineveh,Hamdaniya,36.31026,43.38284,F,active
NNV002000,Ali Zaid Al-Tamimi,Nineveh,Mosul Right Bank,36.29114,43.0378,M,active
NNV002001,Dina Yusuf Al-Rubaie,Nineveh,Hamdaniya,36.2502,43.36585,F,active
NNV002002,Ahmed Karrar Al-Khafaji,Nineveh,Sheikhan,36.68463,43.33169,M,active
NNV002003,Layla Ahmed Al-Hamdani,Nineveh,Mosul Left Bank,36.35961,43.16604,F,active
NNV002004,Hawraa Hassan Al-Hamdani,Nineveh,Sheikhan,36.66769,43.35552,F,active
NNV002005,Sara Karrar Al-Shammari,Nineveh,Mosul Left Bank,36.39059,43.13771,F,active
NNV002006,Fatima Mustafa Al-Jubouri,Nineveh,Tal Afar,36.39432,42.42701,F,active
NNV002007,Zaid Karrar Al-Hamdani,Nineveh,Mosul Left Bank,36.3543,43.17379,M,active
NNV002008,Noor Hussein Al-Saadi,Nineveh,Sinjar,36.35482,41.92877,F,active
NNV002009,Maryam Yusuf Al-Tamimi,Nineveh,Mosul Right Bank,36.32143,43.09672,F,active
NNV002010,Ahmed Mohammed Al-Janabi,Nineveh,Mosul Right Bank,36.35027,43.12089,M,active
NNV002011,Ali Karrar Al-Dulaimi,Nineveh,Mosul Left Bank,36.37315,43.17585,M,active
NNV002012,Noor Karrar Al-Janabi,Nineveh,Mosul Left Bank,36.37225,43.13981,F,active
NNV002013,Mohammed Omar Al-Obaidi,Nineveh,Mosul Right Bank,36.31106,43.11353,M,active
NNV002014,Dina Mohammed Al-Dulaimi,Nineveh,Mosul Right Bank,36.32498,43.09781,F,active
NNV002015,Mohammed Karrar Al-Baghdadi,Nineveh,Hamdaniya,36.28746,43.35919,M,active
NNV002016,Karrar Omar Al-Baghdadi,Nineveh,Mosul Left Bank,36.34889,43.18028,M,active
NNV002017,Maryam Hassan Al-Baghdadi,Nineveh,Tal Afar,36.3745,42.47143,F,active
NNV002018,Omar Hassan Al-Khafaji,Nineveh,Sinjar,36.35357,41.86666,M,active
NNV002019,Noor Karrar Al-Janabi,Nineveh,Hamdaniya,36.25209,43.31663,F,active
NNV002020,Maryam Mustafa Al-Baghdadi,Nineveh,Mosul Right Bank,36.31845,43.10827,F,active
NNV002021,Hassan Omar Al-Zubaidi,Nineveh,Sinjar,36.32284,41.87886,M,active
NNV002022,Ali Hassan Al-Mosuli,Nineveh,Tal Afar,36.38428,42.42468,M,active
NNV002023,Hussein Zaid Al-Tamimi,Nineveh,Hamdaniya,36.26774,43.36615,M,active
NNV002024,Hussein Mohammed Al-Khafaji,Nineveh,Tal Afar,36.36205,42.46092,M,active
NNV002025,Rania Ahmed Al-Janabi,Nineveh,Mosul Left Bank,36.32072,43.1297,F,active
NNV002026,Sara Yusuf Al-Janabi,Nineveh,Mosul Right Bank,36.32369,43.1044,F,active
NNV002027,Hawraa Mustafa Al-Zubaidi,Nineveh,Tal Afar,36.36166,42.44587,F,active
NNV002028,Karrar Hassan Al-Khafaji,Nineveh,Tal Afar,36.39115,42.51022,M,active
NNV002029,Fatima Omar Al-Saadi,Nineveh,Hamdaniya,36.2784,43.35884,F,active
NNV002030,Sara Ahmed Al-Mosuli,Nineveh,Mosul Right Bank,36.29846,43.10373,F,active
NNV002031,Omar Karrar Al-Jubouri,Nineveh,Mosul Left Bank,36.32262,43.12995,M,active
NNV002032,Hussein Zaid Al-Tamimi,Nineveh,Mosul Right Bank,36.31704,43.10769,M,active
NNV002033,Omar Omar Al-Obaidi,Nineveh,Hamdaniya,36.25058,43.38689,M,active
NNV002034,Noor Hassan Al-Azzawi,Nineveh,Mosul Left Bank,36.35125,43.16474,F,active
NNV002035,Ali Hussein Al-Hamdani,Nineveh,Sinjar,36.34184,41.86145,M,active
NNV002036,Omar Ahmed Al-Saadi,Nineveh,Mosul Left Bank,36.41238,43.12027,M,active
NNV002037,Ahmed Omar Al-Tamimi,Nineveh,Tal Afar,36.36543,42.43524,M,active
NNV002038,Mustafa Zaid Al-Basri,Nineveh,Mosul Left Bank,36.37719,43.12413,M,active
NNV002039,Zaid Hussein Al-Hamdani,Nineveh,Tal Afar,36.41572,42.42394,M,active
NNV002040,Ali Ahmed Al-Khafaji,Nineveh,Mosul Right Bank,36.37773,43.07239,M,active
NNV002041,Sara Mustafa Al-Obaidi,Nineveh,Tal Afar,36.3761,42.4345,F,active
